F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,Class
616,26.425324675324674,16278,0.0,0.002510178981013251,9.412698412698413,0.03642953679813245,0.18386779702666176,0.050374738911414176,0.0,98.80833333333334,0.7284064381373633,1,0.0006757586927140926,0.0,0.0,0.0,0.0007371913011426465,0.013883769504853176,2,8,0,1,0,3,0,0,2,28,0,18,0,48,2,70,11,0,0,6,2,3,0,0,0,0.021132817299422534,0.09233321046811648,Not-obfuscated
30,26.533333333333335,796,0.0,0.049069702506725744,26.285714285714285,0.23115577889447236,0.15829145728643215,0.3228643216080402,0.0,108.5,0.5452261306532663,0,0.0,0.0,0.0,0.0,0.0,0.0037688442211055275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059045226130653265,0.12437185929648241,Not-obfuscated
12,22.166666666666668,266,0.0,0.1408570803348914,15.5,0.11654135338345864,0.15037593984962405,0.706766917293233,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0037593984962406013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10150375939849623,0.15413533834586465,Not-obfuscated
15,22.0,330,0.0,0.11395620127355693,15.5,0.09393939393939393,0.15454545454545454,0.7454545454545455,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10303030303030303,0.15757575757575756,Not-obfuscated
24,19.666666666666668,472,0.0,0.08080289683704059,9.75,0.0826271186440678,0.1652542372881356,0.0,0.0,52.0,0.7711864406779662,1,0.00211864406779661,0.0,0.0,0.0,0.0,0.019067796610169493,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03389830508474576,0.15466101694915255,Not-obfuscated
42,26.714285714285715,1122,0.0,0.035421199735068166,7.466666666666667,0.09982174688057041,0.1497326203208556,0.0748663101604278,0.0,139.66666666666666,0.7468805704099821,1,0.00089126559714795,0.0,0.0,0.0,0.0,0.017825311942959002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027629233511586453,0.11764705882352941,Not-obfuscated
52,24.384615384615383,1268,0.0,0.030411703086828615,33.22222222222222,0.2358044164037855,0.19085173501577288,0.17113564668769715,0.0,74.27272727272727,0.6443217665615142,0,0.0,0.0,0.0,0.0,0.0,0.00946372239747634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04968454258675079,0.1167192429022082,Not-obfuscated
25,25.24,631,0.0,0.06161613216285909,12.0,0.01901743264659271,0.1410459587955626,0.2979397781299525,0.0,165.5,0.5245641838351822,0,0.0,0.0,0.0,0.0,0.0,0.01901743264659271,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04595879556259905,0.12044374009508717,Not-obfuscated
31,27.129032258064516,841,0.0,0.04651279340508547,13.833333333333334,0.19738406658739596,0.15338882282996433,0.25802615933412604,0.0,82.66666666666667,0.5897740784780023,0,0.0,0.0,0.0,0.0,0.0,0.011890606420927468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039239001189060645,0.10939357907253269,Not-obfuscated
70,29.442857142857143,2061,0.0,0.018848859028363623,17.161290322580644,0.25812712275594374,0.11693352741387676,0.017467248908296942,0.0,109.0,0.8461911693352742,0,0.0,0.0,0.0,0.0,0.0,0.03056768558951965,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,4,0,0,0,0,0.01601164483260553,0.08248423095584667,Not-obfuscated
1128,32.125,36237,0.0,0.0011235471863838833,5.225352112676056,0.020476308745205177,0.14087810801114883,0.2872478406049066,0.0,88.37179487179488,0.570659822833016,0,0.0,0.0,0.0,0.0,0.0047741258934238485,0.04139415514529349,0,0,0,0,0,1,0,0,0,190,0,0,0,117,0,0,0,0,0,0,46,1,0,0,0,0.045837127797554986,0.13243370036150895,Not-obfuscated
27,30.555555555555557,825,0.0,0.047619343246957185,13.545454545454545,0.1806060606060606,0.11515151515151516,0.47393939393939394,0.0,122.66666666666667,0.44606060606060605,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059393939393939395,0.11878787878787879,Not-obfuscated
21,28.80952380952381,605,0.0,0.06315358277723321,12.25,0.08099173553719008,0.14545454545454545,0.7454545454545455,0.0,33.0,0.05454545454545454,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09586776859504133,0.15041322314049588,Not-obfuscated
36,24.36111111111111,877,0.0,0.0434981587080535,12.5,0.028506271379703536,0.1345496009122007,0.5530216647662486,0.0,115.5,0.2633979475484607,2,0.0011402508551881414,0.0,0.0,0.0,0.0,0.010262257696693273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.07183580387685291,0.1402508551881414,Not-obfuscated
3,53.333333333333336,160,0.0,0.22735060628276646,30.0,0.375,0.0625,0.0,0.0,28.0,0.175,0,0.0,0.0,0.0,0.0,0.0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.0625,Not-obfuscated
119,34.0672268907563,4054,0.0,0.00940509352794897,31.17948717948718,0.2999506660088801,0.19511593487913173,0.10606808090774544,0.0,192.53846153846155,0.6174148988653182,0,0.0,0.0,0.0,0.0,0.000246669955599408,0.009620128268376911,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0185002466699556,0.0678342377898372,Not-obfuscated
24,49.833333333333336,1196,0.0,0.034466915708869936,0,0.0,0.15133779264214048,0.9306020066889632,0.0,47.0,0.039297658862876256,0,0.0,0.0,0.0,0.0,0.0,0.0008361204013377926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.12040133779264214,0.16722408026755853,Not-obfuscated
31,42.193548387096776,1308,0.0,0.03185658557419522,8.0,0.0061162079510703364,0.14602446483180428,0.8509174311926605,0.0,117.0,0.08944954128440367,0,0.0,0.0,0.0,0.0,0.0,0.0045871559633027525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.11391437308868502,0.1636085626911315,Not-obfuscated
26,47.76923076923077,1242,0.0,0.033231790659197506,5.5,0.008856682769726247,0.14090177133655393,0.8961352657004831,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004025764895330112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11594202898550725,0.15780998389694043,Not-obfuscated
1,17.0,17,0.0,1.6811620982447701,3.0,0.17647058823529413,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Not-obfuscated
1,17.0,17,0.0,1.6811620982447701,3.0,0.17647058823529413,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Not-obfuscated
45,27.355555555555554,1231,0.0,0.031066606877959337,17.076923076923077,0.1803411860276198,0.22664500406173843,0.17546709991876522,0.0,123.5,0.6019496344435419,0,0.0,0.0,0.0,0.007311129163281885,0.0016246953696181965,0.011372867587327376,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0.05523964256701868,0.13078797725426483,Not-obfuscated
1,17.0,17,0.0,1.6811620982447701,3.0,0.17647058823529413,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Not-obfuscated
126,28.944444444444443,3647,0.0,0.010787490862740176,12.945945945945946,0.13134082807787223,0.16314779270633398,0.10748560460652591,0.0,190.35714285714286,0.7307375925418151,3,0.0010967918837400603,0.0,0.0,0.0,0.0005483959418700301,0.01782286811077598,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.029887578831916645,0.09213051823416507,Not-obfuscated
18,23.77777777777778,428,0.0,0.09039060947353386,17.0,0.1588785046728972,0.1542056074766355,0.0,0.0,85.25,0.7967289719626168,1,0.002336448598130841,0.0,0.0,0.0,0.002336448598130841,0.018691588785046728,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02570093457943925,0.13317757009345793,Not-obfuscated
123,23.40650406504065,2879,0.0,0.012779033947136816,9.2,0.01597777005904828,0.23202500868357068,0.11184439041333796,0.0,138.76923076923077,0.6266064605765891,0,0.0,0.0,0.0,0.0,0.0017367141368530739,0.016325112886418896,2,0,0,0,0,1,0,0,0,14,0,1,0,6,0,24,0,0,0,0,0,2,0,0,0,0.03647099687391455,0.12990621743660993,Not-obfuscated
79,24.734177215189874,1954,0.0,0.01997911891994584,6.625,0.02712384851586489,0.195496417604913,0.12077789150460594,0.0,66.6842105263158,0.6484135107471852,2.4285714285714284,0.0035823950870010235,0.0,0.0,0.0015353121801432957,0.0005117707267144319,0.016888433981576252,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,2,0,6,0,0,0,0,0.028147389969293755,0.11463664278403275,Not-obfuscated
251,38.94422310756972,9775,0.0,0.003888086105548155,18.8,0.25964194373401533,0.20501278772378517,0.0,0.0,165.51063829787233,0.7958056265984654,0,0.0,0.0,0.0,0.0,0.0,0.018107416879795397,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0.02690537084398977,0.07652173913043478,Not-obfuscated
113,24.8141592920354,2804,0.0,0.01398057443143899,9.368421052631579,0.06348074179743224,0.13159771754636235,0.03887303851640513,0.0,73.6,0.7874465049928673,0,0.003209700427960057,0.0,0.0,0.0,0.0007132667617689016,0.021398002853067047,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0.017118402282453638,0.09878744650499287,Not-obfuscated
4,20.25,81,0.0,0.4236860012168901,12.0,0.14814814814814814,0.1111111111111111,0.48148148148148145,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.12345679012345678,Not-obfuscated
87,31.436781609195403,2735,0.0,0.014322074940849682,18.0,0.19085923217550274,0.17404021937842779,0.07934186471663619,0.0,116.6470588235294,0.7250457038391225,0,0.0,0.0,0.0,0.0,0.00036563071297989033,0.0032906764168190127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015356489945155392,0.09981718464351005,Not-obfuscated
116,29.629310344827587,3437,0.0,0.010978272021413668,31.333333333333332,0.21879546115798662,0.22054116962467268,0.06313645621181263,0.0,56.41860465116279,0.7058481233633983,0,0.0,0.0,0.0,0.0,0.0,0.012801862089031132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03054989816700611,0.10241489671224906,Not-obfuscated
13,27.23076923076923,354,0.0,0.10824216364319288,11.333333333333334,0.096045197740113,0.1384180790960452,0.4858757062146893,0.0,72.5,0.4096045197740113,0,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07627118644067797,0.1440677966101695,Not-obfuscated
32,27.375,876,0.0,0.04405520514128412,14.714285714285714,0.11757990867579908,0.12100456621004566,0.23515981735159816,0.0,170.0,0.5821917808219178,0,0.0,0.0,0.0,0.0,0.0,0.0091324200913242,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0502283105022831,0.1267123287671233,Not-obfuscated
57,39.333333333333336,2242,0.0,0.017019273287809174,22.075,0.3938447814451383,0.14897413024085637,0.20026761819803746,0.0,365.75,0.652542372881356,0,0.0,0.0,0.0,0.0,0.0,0.004014272970561998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0.028099910793933987,0.0847457627118644,Not-obfuscated
43,24.069767441860463,1035,0.0,0.03723595053311449,9.5,0.05507246376811594,0.16328502415458937,0.12657004830917876,0.0,49.714285714285715,0.672463768115942,0.5,0.001932367149758454,0.0,0.0,0.0,0.0,0.00966183574879227,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0.028985507246376812,0.10531400966183575,Not-obfuscated
12,22.166666666666668,266,0.0,0.1408570803348914,15.5,0.11654135338345864,0.15037593984962405,0.706766917293233,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0037593984962406013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10150375939849623,0.15413533834586465,Not-obfuscated
24,23.541666666666668,565,0.0,0.06725307951639244,20.666666666666668,0.10973451327433628,0.1592920353982301,0.34513274336283184,0.0,59.0,0.4176991150442478,0,0.0,0.0,0.0,0.0,0.0,0.005309734513274336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061946902654867256,0.13274336283185842,Not-obfuscated
45,25.066666666666666,1128,0.0,0.03471420735155599,10.25,0.03634751773049645,0.16312056737588654,0.08421985815602837,0.0,60.18181818181818,0.5868794326241135,1.1666666666666667,0.005319148936170213,0.0,0.0,0.0,0.0017730496453900709,0.015070921985815602,0,0,0,0,0,0,0,0,2,1,0,1,0,6,0,0,1,0,0,3,7,0,0,0,0,0.038120567375886524,0.13386524822695037,Not-obfuscated
11,17.636363636363637,194,0.0,0.19461652350150038,18.25,0.37628865979381443,0.061855670103092786,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.030927835051546393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.005154639175257732,0.07731958762886598,Not-obfuscated
42,23.38095238095238,982,0.0,0.04027059779258347,16.785714285714285,0.23930753564154786,0.15376782077393075,0.1120162932790224,0.0,98.28571428571429,0.7006109979633401,0,0.0,0.0,0.0,0.0,0.0,0.014256619144602852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.013238289205702648,0.07841140529531568,Not-obfuscated
37,25.45945945945946,942,0.0,0.04121355682105636,16.0,0.13588110403397027,0.16454352441613587,0.2823779193205945,0.0,73.71428571428571,0.5477707006369427,0,0.0,0.0,0.0,0.0,0.0,0.012738853503184714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03397027600849257,0.09447983014861996,Not-obfuscated
86,26.197674418604652,2253,0.0,0.018060746830005137,12.045454545454545,0.23524189968930315,0.15534842432312473,0.06125166444740346,0.0,141.33333333333334,0.7527740790057701,1,0.000887705281846427,0.0,0.0,0.0,0.0,0.016422547714158898,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0.01287172658677319,0.07456724367509987,Not-obfuscated
12,35.833333333333336,430,0.0,0.09142597635483762,25.0,0.4069767441860465,0.08372093023255814,0.0,0.0,193.5,0.9,0,0.0,0.0,0.0,0.009302325581395349,0.0,0.018604651162790697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.011627906976744186,0.053488372093023255,Not-obfuscated
146,33.19178082191781,4846,0.0,0.00851294584402412,23.454545454545453,0.10647957078002476,0.1382583574081717,0.5530334296326868,0.0,135.84615384615384,0.36442426743706147,0,0.0,0.0,0.0,0.0012381345439537762,0.0002063557573256294,0.0063970284770945105,0,0,0,0,0,2,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05984316962443252,0.1320676846884028,Not-obfuscated
3,14.666666666666666,44,0.0,0.8137635483673421,12.0,0.2727272727272727,0.022727272727272728,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.022727272727272728,Not-obfuscated
693,33.94949494949495,23527,0.0,0.0016030930450527058,18.846153846153847,0.010413567390657543,0.20329833807965317,0.5993539337782122,0.0,68.85555555555555,0.263399498448591,1,0.0002550261401793684,0.0,0.0,0.0001700174267862456,0.0003825392102690526,0.004420453096442386,0,0,4,0,0,8,0,1,2,27,0,7,0,29,0,19,1,0,5,0,23,1,0,0,0,0.06775194457431886,0.13087091426871253,Not-obfuscated
2262,34.728116710875334,78555,0.0,0.000463786895113696,21.300518134715027,0.26166380243141746,0.25071605881229714,0.02728024950671504,0.0,182.87625418060202,0.6960728152250016,0,0.0,0.0,0.0,0.0,0.00015275921329005156,0.013506460441728724,0,0,14,0,0,5,0,1,0,8,2,5,0,14,0,0,2,0,1,8,112,1,0,0,0,0.022748392845776844,0.06922538348927502,Not-obfuscated
33,25.181818181818183,831,0.0,0.04503561439712164,12.833333333333334,0.09265944645006016,0.19614921780986763,0.15042117930204574,0.0,105.2,0.6329723225030084,1,0.0012033694344163659,0.0,0.0,0.0,0.0,0.015643802647412757,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.048134777376654635,0.13959085439229843,Not-obfuscated
39,23.076923076923077,900,0.0,0.0429533966762017,10.333333333333334,0.20666666666666667,0.19555555555555557,0.14666666666666667,0.0,80.42857142857143,0.6255555555555555,1,0.0011111111111111111,0.0,0.0,0.01,0.0,0.01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03111111111111111,0.11222222222222222,Not-obfuscated
20,28.55,571,0.0,0.07030388121406153,38.714285714285715,0.4746059544658494,0.11733800350262696,0.0,0.0,163.0,0.8563922942206655,1,0.0017513134851138354,0.0,0.0,0.0,0.0,0.010507880910683012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.021015761821366025,0.0893169877408056,Not-obfuscated
96,28.78125,2763,0.0,0.012790166106224795,5.857142857142857,0.014838943177705392,0.2967788635541079,0.07709011943539631,0.0,225.71428571428572,0.5718422005066957,3,0.0003619254433586681,0.0,0.0,0.0,0.004343105320304018,0.008324285197249367,0,0,0,4,0,0,0,0,2,10,0,2,0,4,0,0,1,0,0,0,6,0,0,0,0,0.03221136445892146,0.2113644589214622,Not-obfuscated
32,29.71875,951,0.0,0.03655056053869055,10.333333333333334,0.03259726603575184,0.3007360672975815,0.012618296529968454,0.0,99.5,0.6277602523659306,0,0.0010515247108307045,0.0,0.0,0.0,0.006309148264984227,0.00946372239747634,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,6,0,0,0,0,0.015772870662460567,0.08096740273396424,Not-obfuscated
50,25.94,1297,0.0,0.028477574900200475,9.5,0.014649190439475714,0.2251349267540478,0.4471858134155744,0.0,58.625,0.361603700848111,0,0.0,0.0,0.0,0.0,0.0,0.006939090208172706,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0.08789514263685427,0.14649190439475712,Not-obfuscated
143,24.53146853146853,3508,0.0,0.01104680540878868,18.93103448275862,0.1564994298745724,0.19213226909920184,0.0,0.0,248.8181818181818,0.7802166476624858,0,0.0,0.0,0.0,0.0,0.0,0.03164196123147092,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0.019954389965792473,0.06841505131128849,Not-obfuscated
102,26.95098039215686,2749,0.0,0.013530344078443089,19.12,0.1738814114223354,0.2197162604583485,0.0523826846125864,0.0,79.875,0.6973444889050564,0,0.0,0.0,0.0,0.0003637686431429611,0.0,0.013823208439432522,0,0,3,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,3,0,12,0,0,0,0,0.029829028737722807,0.08803201164059658,Not-obfuscated
25,22.44,561,0.0,0.07020091989450677,13.5,0.0481283422459893,0.16042780748663102,0.45098039215686275,0.0,75.33333333333333,0.4028520499108734,0,0.0017825311942959,0.0,0.0,0.0,0.0035650623885918,0.0053475935828877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570409982174688,0.12121212121212122,Not-obfuscated
15,22.6,339,0.0,0.11259964028386976,13.5,0.07964601769911504,0.13569321533923304,0.6135693215339233,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0058997050147492625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08259587020648967,0.1415929203539823,Not-obfuscated
20,28.45,569,0.0,0.06652121485295504,17.5,0.061511423550087874,0.12302284710017575,0.6414762741652021,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0017574692442882249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07557117750439367,0.13005272407732865,Not-obfuscated
210,43.45238095238095,9125,0.0,0.004226262515088054,14.770491803278688,0.19747945205479453,0.1383013698630137,0.6072328767123287,0.0,121.5,0.2663013698630137,0,0.0,0.0,0.0,0.0,0.0,0.005041095890410959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029808219178082192,0.06958904109589041,Not-obfuscated
396,28.8989898989899,11444,0.0,0.0033373721502537534,34.81333333333333,0.45630898287312127,0.18009437259699407,0.04045788185948969,0.0,92.33333333333333,0.7745543516253058,0,0.0,0.0,0.0,0.0,0.0,0.000611674239776302,0,0,0,0,0,0,0,0,0,1,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0.046836770360013984,0.09952813701502972,Not-obfuscated
19267,31.978875797996576,616137,0.0,6.113264184562072e-05,32.5073051948052,0.06500015418648775,0.2234340739153792,0.24479782905425254,0.0,117.70401992173603,0.5370006995197497,0,0.0,0.0,0.0,0.00020936902020167594,0.0011994085730933218,0.005753590516394892,122,229,19,33,14,273,0,17,58,1245,4,68,0,862,48,128,21,0,34,232,1700,87,0,0,0,0.05079065207900191,0.10982135466625118,Not-obfuscated
7097,34.507820205720726,244902,0.0,0.00015215350777158618,31.75925925925926,0.049019607843137254,0.2547631297416926,0.0010167332239018056,0.0,249.65767045454547,0.7176707417660942,2.2116402116402116,0.0007717372663351054,0.0,0.0,7.349878727001004e-05,0.001714971702966901,0.009612008068533536,113,173,17,3,14,81,0,3,98,333,4,19,0,399,34,102,14,0,19,146,314,14,0,0,0,0.01584307192264661,0.0821593943699929,Not-obfuscated
7308,34.384783798576905,251284,0.0,0.00014892573895356717,32.23237597911227,0.04912768023431655,0.24810174941500454,0.0010108084876076472,0.0,247.2513586956522,0.7241885675172315,2.2268041237113403,0.0007720348291176517,0.0,0.0,7.163209754699862e-05,0.0017231499021028,0.009853392973687142,110,174,20,3,14,86,0,4,102,349,4,23,0,406,34,106,14,0,22,147,323,14,0,0,0,0.015882427850559527,0.08264752232533706,Not-obfuscated
19570,31.962749105774144,625511,0.0,6.028191120356988e-05,32.34698795180723,0.06438256081827498,0.22256363197449766,0.2470795877290727,0.0,117.70935960591133,0.5348107387400062,0,0.0,0.0,0.0,0.00020623138521944458,0.0011910262169650093,0.005809650030135362,122,229,19,33,14,274,0,17,62,1252,4,69,0,864,48,128,22,0,34,238,1723,87,0,0,0,0.05085602011795156,0.1100044603532152,Not-obfuscated
7332,34.47204037097654,252749,0.0,0.0001475219827925195,31.709183673469386,0.049179225239269,0.255233452951347,0.0010168190576421668,0.0,246.90054495912807,0.7170156954132361,2.1581632653061225,0.0007754728999916913,0.0,0.0,7.12168989788288e-05,0.0017962484520215709,0.009926844418771192,126,180,17,9,14,89,0,3,111,345,4,20,0,428,34,102,13,0,19,153,327,14,0,0,0,0.016027758764624193,0.08263138528737997,Not-obfuscated
7550,34.33827814569536,259254,0.0,0.00014436034081440578,32.16624685138539,0.04925671349333086,0.24908776720899195,0.0010105919291505628,0.0,245.0261437908497,0.7230168097695696,2.175,0.0007714442207256204,0.0,0.0,6.942997986530584e-05,0.0018013222553943237,0.010152205944749165,123,181,20,9,14,94,0,4,115,361,4,24,0,434,34,106,13,0,22,154,337,14,0,0,0,0.016107755328750955,0.08304982758221667,Not-obfuscated
50,38.32,1916,0.0,0.020038928604169996,19.714285714285715,0.0720250521920668,0.061064718162839246,0.10855949895615867,0.0,120.0,0.3757828810020877,0,0.0,0.0,0.0,0.0,0.0,0.009916492693110648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015657620041753653,0.07359081419624217,Not-obfuscated
17,19.823529411764707,337,0.0,0.11213827387797286,0,0.0,0.16913946587537093,0.7062314540059347,0.0,57.0,0.16913946587537093,0,0.0,0.0,0.0,0.0,0.0,0.002967359050445104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830860534124629,0.16023738872403562,Not-obfuscated
135,28.244444444444444,3813,0.0,0.01030778728569564,25.347826086956523,0.15289798059270915,0.14529242066614215,0.056910569105691054,0.0,118.76,0.7786519800681878,2.25,0.001049042748492001,0.0,0.0,0.0,0.0,0.008916863362182009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022292158405455023,0.09572515079989509,Not-obfuscated
54,29.62962962962963,1600,0.0,0.023690903173740226,20.0,0.025,0.125,0.371875,0.0,267.3333333333333,0.50125,0,0.0,0.0,0.0,0.0,0.0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05125,0.110625,Not-obfuscated
23,18.565217391304348,427,0.0,0.0888482313953784,10.333333333333334,0.07259953161592506,0.18032786885245902,0.0,0.0,64.6,0.7564402810304449,1,0.00234192037470726,0.0,0.0,0.0,0.0,0.02107728337236534,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0.03747072599531616,0.1451990632318501,Not-obfuscated
